arr_observation_id,article_id,company_id,observation_date,observation_status,date_parse_status,observation_year,observation_quarter,observation_month,arr_usd,revenue_raw,source_currency,company_match_status,source_file,parse_method_version,pipeline_run_id
cf251f3b-e732-5cb8-9f2e-0fabfaafc227,ART0666,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2024-05-25,DATED,PARSED,2024,2,5,98800000001,"£77,795,275,591",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
52354ad2-8d4a-5ff5-893c-51a4176a9baa,ART0667,9d4d58c5-91bd-5317-85a0-a0cd048740af,2024-04-08,DATED,PARSED,2024,2,4,388000000,"¥58,200,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
cab8171c-8698-56b8-a803-7a21c4b57213,ART0668,5449894a-8967-53fd-96aa-711e4f2caebf,2024-10-03,DATED,PARSED,2024,4,10,1034000000,$0.982B - $1.086B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
18ac5dd5-f738-55d9-a341-e2ea028cc5e7,ART0669,fa848049-e1a2-57f0-935a-4d48dcaddc61,2024-07-08,DATED,PARSED,2024,3,7,3388000000,$3388.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
016e9bd1-8f34-53e3-ac68-f93c28052eb3,ART0670,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2024-09-27,DATED,PARSED,2024,3,9,100700000000,$100.700B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
9d30b3fa-3ae6-52f2-9320-d554f8b354be,ART0671,f36a832f-cd27-58af-b8c6-fb63f6bea323,,UNDATED,INVALID,,,,82290000000,$82290.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
48ee87aa-3c17-5c60-b641-1114ba621674,ART0672,6e09eb1e-79ed-5163-8702-a611f7c20c68,2024-03-05,DATED,PARSED,2024,1,3,2392000000,"$2,392,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d598709b-6dc7-535c-aa10-9ecca4a05e3e,ART0673,f36a832f-cd27-58af-b8c6-fb63f6bea323,2024-05-19,DATED,PARSED,2024,2,5,80730000000,$80.730 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8a8dfcdd-750d-58cf-af6c-5696a6ce819e,ART0674,5c86f678-723f-56ff-bd4b-8440df5459ba,2022-05-28,DATED,PARSED,2022,2,5,610000000,610.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8364a76f-1ed0-5322-b323-302c7beac7b8,ART0675,771af71e-0eea-5ae0-9aff-9a0609ace44a,2024-10-08,DATED,PARSED,2024,4,10,37400000000,"€34,000,000,000",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
bb0d2fba-9b2e-5954-a14e-4c4fb28c7601,ART0676,30365688-fa79-5b90-b869-7fc216599069,2024-10-02,DATED,PARSED,2024,4,10,3480000000,"£2,740,157,480",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
0719ec7d-cead-55ca-9510-82e3a6427fbe,ART0677,08256776-704b-50e0-92ce-c74e516f9c80,2023-07-06,DATED,PARSED,2023,3,7,94000000000,"¥14,100,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
ed1b20d7-b519-5ca7-b19f-9b8670383003,ART0678,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,,UNDATED,INVALID,,,,1026000000,$0.975B - $1.077B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
54eebce6-65a7-5650-a436-a487139470f4,ART0679,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2024-12-23,DATED,PARSED,2024,4,12,1647000000,$1647.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d6437261-d6b2-5b39-863d-c1dfdf5d0a51,ART0680,7404b547-e172-5517-92d1-7c31c711048b,2024-02-17,DATED,PARSED,2024,1,2,8925000000,$8.925B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a69f841b-b403-5ec3-a068-c8d7520509c1,ART0681,5c86f678-723f-56ff-bd4b-8440df5459ba,2024-06-05,DATED,PARSED,2024,2,6,1044000000,$1044.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8d5b0d8b-bb4f-5564-91fd-e3f5e5d32e62,ART0682,5c86f678-723f-56ff-bd4b-8440df5459ba,2023-09-14,DATED,PARSED,2023,3,9,880000000,"$880,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
56dbfd6e-778c-5273-840f-08a15b99034d,ART0683,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2024-04-04,DATED,PARSED,2024,2,4,2790000000,$2.790 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
90e92a5c-981a-5283-b707-48d2ae477806,ART0684,a992e412-2b10-50bc-bf9c-23b7974ddb91,2024-10-14,DATED,PARSED,2024,4,10,62100000000,62100.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
16f903fb-e85a-591e-810c-cc4483391dfd,ART0685,c9807484-5f9e-58bd-8b9c-6f6bb99bf5cf,2024-09-03,DATED,PARSED,2024,3,9,95000000,"€86,363,636",EUR,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
5cad926b-b11a-59c9-9256-4ef28b3acbdc,ART0686,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2023-01-14,DATED,PARSED,2023,1,1,790000000,"£622,047,244",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
671f1f99-be74-5f85-b732-0af04eb7d772,ART0688,c9807484-5f9e-58bd-8b9c-6f6bb99bf5cf,2023-06-06,DATED,PARSED,2023,2,6,91800000,$87.2M - $96.4M,USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
b9100b7f-9163-5000-aeb7-3f38ed436685,ART0689,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2024-12-19,DATED,PARSED,2024,4,12,1950000000,$1950.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
ba4a1f30-ba26-54a7-b226-aceb436ea9eb,ART0690,8f05416c-1b7c-5110-a049-ff66e663eccf,2024-07-21,DATED,PARSED,2024,3,7,3774000000,$3.774B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
74ce0405-48c1-5d26-ba52-7af2181a7697,ART0691,c9807484-5f9e-58bd-8b9c-6f6bb99bf5cf,2024-12-13,DATED,PARSED,2024,4,12,260000000,$260.0M,USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
7d2766a7-6323-5fc8-9a12-9c99021568fb,ART0692,9748d0cc-1284-54f9-afc0-d1692fe79ff8,2024-10-06,DATED,PARSED,2024,4,10,105000000,"$105,000,000",USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e9706a99-202f-5c6e-931a-5dfdddbabdaf,ART0693,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2024-05-07,DATED,PARSED,2024,2,5,1725000000,$1.725 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
43e6b414-3db6-56c1-a97b-b23f737ad040,ART0694,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2024-08-11,DATED,PARSED,2024,3,8,1830000000,1830.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
21f2474f-f844-5f40-be41-f6569c915004,ART0695,f36a832f-cd27-58af-b8c6-fb63f6bea323,2023-10-18,DATED,PARSED,2023,4,10,78000000000,"€70,909,090,909",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
1caf842f-2603-5d61-80b8-889d32b9d97f,ART0696,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2023-04-02,DATED,PARSED,2023,2,4,88500000000,"£69,685,039,370",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8e2e5580-32d0-5ec5-86e5-0f71a9f94746,ART0697,c9a9b7c2-97d1-5591-869e-b4f04eeab027,2023-07-02,DATED,PARSED,2023,3,7,7400000000,"¥1,110,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
23cc5230-708e-5b0d-ab2e-b5a0fb89f876,ART0698,245ee582-6dec-5cc1-a198-e4acaa865688,2024-08-26,DATED,PARSED,2024,3,8,1400000000,$1.330B - $1.470B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d56bdc03-2c77-522b-92ad-39484383982d,ART0700,a992e412-2b10-50bc-bf9c-23b7974ddb91,2024-10-09,DATED,PARSED,2024,4,10,62100000000,$62.100B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
4d3673fd-380e-5772-aa44-adb328534bcd,ART0701,5449894a-8967-53fd-96aa-711e4f2caebf,2024-02-26,DATED,PARSED,2024,1,2,602000000,$602.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
1fbd4625-de89-54c0-9ec9-01e349c60196,ART0702,fa848049-e1a2-57f0-935a-4d48dcaddc61,2024-08-15,DATED,PARSED,2024,3,8,3388000000,"$3,388,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
48adcb04-90e5-52b5-a2bf-c1ca9e640c38,ART0703,6e09eb1e-79ed-5163-8702-a611f7c20c68,2023-08-16,DATED,PARSED,2023,3,8,2100000000,$2.100 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
27b827f6-5bfa-5259-a5e8-a1193960a0d4,ART0704,5c86f678-723f-56ff-bd4b-8440df5459ba,2024-11-12,DATED,PARSED,2024,4,11,1215000000,1215.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
5427c0ef-0c64-57e9-ae7c-d96ef84d1216,ART0705,771af71e-0eea-5ae0-9aff-9a0609ace44a,2024-06-17,DATED,PARSED,2024,2,6,35360000000,"€32,145,454,545",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
b34c0513-7120-5e1b-8832-f6132a1daadd,ART0707,08256776-704b-50e0-92ce-c74e516f9c80,2023-01-05,DATED,PARSED,2023,1,1,82000000000,"¥12,300,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
570eddd0-2f33-5bf9-af31-c18da3927d89,ART0708,a992e412-2b10-50bc-bf9c-23b7974ddb91,2023-08-05,DATED,PARSED,2023,3,8,40500000000,$38.475B - $42.525B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
7a72f5d4-32dc-5d20-8131-23564cf92177,ART0709,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2024-05-25,DATED,PARSED,2024,2,5,1026000000,$1026.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
c22ab6ce-6a16-5360-9793-18136bceb797,ART0710,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2024-10-28,DATED,PARSED,2024,4,10,4050000000,$4.050B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
915e536d-c043-5934-87dd-5abc10af3bb9,ART0711,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2024-10-02,DATED,PARSED,2024,4,10,4050000000,$4050.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
9c327b7a-bba3-500f-a9c5-aa3005cfde08,ART0712,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2024-11-03,DATED,PARSED,2024,4,11,1647000000,"$1,647,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
9704fc1a-3fc0-5503-bbdc-31963f37f32b,ART0713,7404b547-e172-5517-92d1-7c31c711048b,,UNDATED,INVALID,,,,7000000000,$7.000 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
865dd2c3-98fc-519d-81e5-a769737e2105,ART0714,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2024-07-15,DATED,PARSED,2024,3,7,3420000000,3420.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
c6f6a43c-af5c-54a7-a899-1759e7317da7,ART0716,30365688-fa79-5b90-b869-7fc216599069,2024-12-26,DATED,PARSED,2024,4,12,3480000000,"£2,740,157,480",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
7c22e23c-5efd-5738-9390-60fb78ec6a2a,ART0717,a992e412-2b10-50bc-bf9c-23b7974ddb91,2024-08-13,DATED,PARSED,2024,3,8,58500000000,"¥8,775,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
5644d132-6e08-5191-9e4a-a816b5ed0174,ART0718,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2024-02-16,DATED,PARSED,2024,1,2,1019000000,$0.968B - $1.070B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a16c2713-70cc-5f7c-8929-fd9efeab7450,ART0719,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2023-04-02,DATED,PARSED,2023,2,4,1560000000,$1560.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
38339f29-e818-510e-ad51-54f581e83914,ART0720,8f05416c-1b7c-5110-a049-ff66e663eccf,,UNDATED,INVALID,,,,3774000000,$3.774B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
3d904411-e1fa-5322-b035-bd816647144d,ART0722,f36a832f-cd27-58af-b8c6-fb63f6bea323,2024-03-12,DATED,PARSED,2024,1,3,79170000000,"$79,170,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e2200c81-fb1f-5c75-96fa-1e2e846291e4,ART0724,fa848049-e1a2-57f0-935a-4d48dcaddc61,2022-07-22,DATED,PARSED,2022,3,7,2050000000,2050.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
5c687f49-c781-51aa-b39b-d986c5073ab7,ART0726,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2024-03-06,DATED,PARSED,2024,1,3,1431000001,"£1,126,771,654",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e136a8e6-a4ca-50c7-9bc6-ca10be726b85,ART0727,245ee582-6dec-5cc1-a198-e4acaa865688,,UNDATED,INVALID,,,,1030000000,"¥154,500,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
29333117-9c22-5adb-ad5a-e46a315ec718,ART0728,9d4d58c5-91bd-5317-85a0-a0cd048740af,2024-04-08,DATED,PARSED,2024,2,4,388000000,$368.6M - $407.4M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
82b81607-d17b-51c9-ab0d-3b4be0030241,ART0729,5449894a-8967-53fd-96aa-711e4f2caebf,2023-08-11,DATED,PARSED,2023,3,8,430000000,$430.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
95e2c03a-1b04-57dd-9532-386e8f7433a0,ART0730,fa848049-e1a2-57f0-935a-4d48dcaddc61,2024-08-07,DATED,PARSED,2024,3,8,3388000000,$3.388B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
7a6a25e6-55c3-57c4-9c82-7540c8930eca,ART0731,9d4d58c5-91bd-5317-85a0-a0cd048740af,2024-07-04,DATED,PARSED,2024,3,7,399000000,$399.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
01274fc0-73cd-5582-9c59-152c5501be17,ART0732,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2024-03-08,DATED,PARSED,2024,1,3,1785000000,"$1,785,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
36df56b5-d06a-5b3d-88a0-a2ca0db2dbe3,ART0733,6e09eb1e-79ed-5163-8702-a611f7c20c68,2024-03-26,DATED,PARSED,2024,1,3,2392000000,$2.392 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
5f99d651-748a-5d7f-9253-733e54ac46e1,ART0734,31d3ab7c-19ed-5a35-ac6e-2b6a8f0e6e67,2024-12-12,DATED,PARSED,2024,4,12,9945000000,9945.0M USD,USD,AMBIGUOUS,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d5c4c33e-dbf0-53ae-bb26-eee995f694cb,ART0735,6e09eb1e-79ed-5163-8702-a611f7c20c68,2024-08-27,DATED,PARSED,2024,3,8,2576000000,"€2,341,818,182",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
0fb8bff6-c709-5cf6-9442-71d93ee4f75b,ART0736,5c86f678-723f-56ff-bd4b-8440df5459ba,2024-12-21,DATED,PARSED,2024,4,12,1215000000,"£956,692,913",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
77f2c839-9757-5e28-adf7-82fe7f4b5423,ART0737,771af71e-0eea-5ae0-9aff-9a0609ace44a,2024-02-28,DATED,PARSED,2024,1,2,34680000000,"¥5,202,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
bc85adf9-5622-5cdf-b998-d1f6911825d0,ART0738,30365688-fa79-5b90-b869-7fc216599069,2024-02-25,DATED,PARSED,2024,1,2,2640000000,$2.508B - $2.772B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e374cef2-b86e-51dc-a234-f2d8372de8d0,ART0740,08256776-704b-50e0-92ce-c74e516f9c80,2024-07-01,DATED,PARSED,2024,3,7,98880000000,$98.880B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
88b028fe-4fe3-5374-9aab-bb4ed70e76ad,ART0741,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2024-05-01,DATED,PARSED,2024,2,5,897000000,$897.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
111aebcb-4204-5ae8-a6f6-2d513bc54ec6,ART0743,7404b547-e172-5517-92d1-7c31c711048b,2024-10-22,DATED,PARSED,2024,4,10,9945000000,$9.945 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
f758aead-032f-561c-b840-06f64f6fc163,ART0744,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2024-09-17,DATED,PARSED,2024,3,9,3420000000,3420.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
3515f00b-2d0f-5596-ad61-1a1d3b3f37f3,ART0745,a992e412-2b10-50bc-bf9c-23b7974ddb91,2024-09-08,DATED,PARSED,2024,3,9,58500000000,"€53,181,818,182",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
7d205037-c7c3-593b-9c6f-7f950b3234bf,ART0746,8f05416c-1b7c-5110-a049-ff66e663eccf,2024-12-02,DATED,PARSED,2024,4,12,3909999999,"£3,078,740,157",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
9d53a944-c373-5392-8086-982d86dad1b1,ART0747,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2022-01-26,DATED,PARSED,2022,1,1,600000000,"¥90,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d30230b5-d0cc-5d29-8b9a-00dcee89e19a,ART0748,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,,UNDATED,INVALID,,,,2057000000,$1.954B - $2.160B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
98dfbe96-465c-52f7-9f9b-3d87ecd82af3,ART0749,e7f9dcc7-eff3-506f-a8f7-03cd6a783d02,2024-11-07,DATED,PARSED,2024,4,11,180000000,$180.0 million,USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
b632d249-6e29-59b7-b73b-24c5f71189b9,ART0750,9748d0cc-1284-54f9-afc0-d1692fe79ff8,2024-07-15,DATED,PARSED,2024,3,7,135000000,$0.135B,USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
